dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.497170,12.225701,1.750000,1.000000,0.000000,0.000000,5.395938
0.020000,1.509759,12.210160,1.770000,1.000000,0.000000,0.000000,5.390501
0.020000,1.522264,12.194551,1.790000,1.000000,0.000000,0.000000,5.385212
0.020000,1.534687,12.178878,1.810000,1.000000,0.000000,0.000000,5.380072
0.020000,1.547031,12.163142,1.830000,1.000000,0.000000,0.000000,5.375077
0.020000,1.559297,12.147345,1.850000,1.000000,0.000000,0.000000,5.370227
0.020000,1.571488,12.131490,1.870000,1.000000,0.000000,0.000000,5.365521
0.020000,1.583605,12.115578,1.890000,1.000000,0.000000,0.000000,5.360956
0.020000,1.595650,12.099612,1.910000,1.000000,0.000000,0.000000,5.356531
0.020000,1.607626,12.083594,1.930000,1.000000,0.000000,0.000000,5.352246
0.020000,1.619534,12.067526,1.950000,1.000000,0.000000,0.000000,5.348098
0.020000,1.631377,12.051409,1.970000,1.000000,0.000000,0.000000,5.344086
0.020000,1.643156,12.035245,1.990000,1.000000,0.000000,0.000000,5.340209
0.020000,1.654873,12.019037,2.010000,1.000000,0.000000,0.000000,5.336465
0.020000,1.666530,12.002786,2.030000,1.000000,0.000000,0.000000,5.332854
0.020000,1.678130,11.986493,2.050000,1.000000,0.000000,0.000000,5.329373
0.020000,1.689674,11.970161,2.070000,1.000000,0.000000,0.000000,5.326022
0.020000,1.701164,11.953791,2.090000,1.000000,0.000000,0.000000,5.322800
0.020000,1.712603,11.937385,2.110000,1.000000,0.000000,0.000000,5.319705
0.020000,1.723991,11.920945,2.130000,1.000000,0.000000,0.000000,5.316736
0.020000,1.735332,11.904471,2.150000,1.000000,0.000000,0.000000,5.313891
0.020000,1.746627,11.887966,2.170000,1.000000,0.000000,0.000000,5.311171
0.020000,1.757878,11.871431,2.190000,1.000000,0.000000,0.000000,5.308573
0.020000,1.769088,11.854867,2.210000,1.000000,0.000000,0.000000,5.306097
0.020000,1.780257,11.838276,2.230000,1.000000,0.000000,0.000000,5.303742
0.020000,1.791388,11.821660,2.250000,1.000000,0.000000,0.000000,5.301507
0.020000,1.802482,11.805019,2.270000,1.000000,0.000000,0.000000,5.299391
0.020000,1.813543,11.788356,2.290000,1.000000,0.000000,0.000000,5.297394
0.020000,1.824571,11.771671,2.310000,1.000000,0.000000,0.000000,5.295513
0.020000,1.835569,11.754967,2.330000,1.000000,0.000000,0.000000,5.293750
0.020000,1.846538,11.738243,2.350000,1.000000,0.000000,0.000000,5.292102
0.020000,1.857481,11.721502,2.370000,1.000000,0.000000,0.000000,5.290569
0.020000,1.868399,11.704745,2.390000,1.000000,0.000000,0.000000,5.289151
0.020000,1.879294,11.687973,2.410000,1.000000,0.000000,0.000000,5.287848
0.020000,1.890168,11.671188,2.430000,1.000000,0.000000,0.000000,5.286657
0.020000,1.901024,11.654390,2.450000,1.000000,0.000000,0.000000,5.285580
0.020000,1.911862,11.637581,2.470000,1.000000,0.000000,0.000000,5.284616
0.020000,1.922684,11.620763,2.490000,1.000000,0.000000,0.000000,5.283763
0.020000,1.933494,11.603936,2.510000,1.000000,0.000000,0.000000,5.283023
0.020000,1.944292,11.587101,2.530000,1.000000,0.000000,0.000000,5.282394
0.020000,1.955080,11.570260,2.550000,1.000000,0.000000,0.000000,5.281876
0.020000,1.965860,11.553414,2.570000,1.000000,0.000000,0.000000,5.281470
0.020000,1.976635,11.536565,2.590000,1.000000,0.000000,0.000000,5.281174
0.020000,1.987405,11.519712,2.610000,1.000000,0.000000,0.000000,5.280989
0.020000,1.998174,11.502859,2.630000,1.000000,0.000000,0.000000,5.280915
0.020000,2.008942,11.486005,2.650000,1.000000,0.000000,0.000000,5.280952
0.020000,2.019711,11.469152,2.670000,1.000000,0.000000,0.000000,5.281099
0.020000,2.030484,11.452301,2.690000,1.000000,0.000000,0.000000,5.281357
0.020000,2.041262,11.435454,2.710000,1.000000,0.000000,0.000000,5.281726
0.020000,2.052048,11.418612,2.730000,1.000000,0.000000,0.000000,5.282206
0.020000,2.062842,11.401775,2.750000,1.000000,0.000000,0.000000,5.282797
0.020000,2.073647,11.384945,2.770000,1.000000,0.000000,0.000000,5.283500
0.020000,2.084465,11.368123,2.790000,1.000000,0.000000,0.000000,5.284314
0.020000,2.095298,11.351311,2.810000,1.000000,0.000000,0.000000,5.285240
0.020000,2.106147,11.334509,2.830000,1.000000,0.000000,0.000000,5.286279
0.020000,2.117015,11.317719,2.850000,1.000000,0.000000,0.000000,5.287431
0.020000,2.127903,11.300943,2.870000,1.000000,0.000000,0.000000,5.288696
0.020000,2.138813,11.284180,2.890000,1.000000,0.000000,0.000000,5.290075
0.020000,2.149747,11.267434,2.910000,1.000000,0.000000,0.000000,5.291569
0.020000,2.160707,11.250704,2.930000,1.000000,0.000000,0.000000,5.293178
0.020000,2.171695,11.233993,2.950000,1.000000,0.000000,0.000000,5.294902
0.020000,2.182712,11.217302,2.970000,1.000000,0.000000,0.000000,5.296743
0.020000,2.193762,11.200631,2.990000,1.000000,0.000000,0.000000,5.298701
0.020000,2.204845,11.183983,3.010000,1.000000,0.000000,0.000000,5.300776
0.020000,2.215963,11.167358,3.030000,1.000000,0.000000,0.000000,5.302971
0.020000,2.227119,11.150758,3.050000,1.000000,0.000000,0.000000,5.305285
0.020000,2.238314,11.134185,3.070000,1.000000,0.000000,0.000000,5.307720
0.020000,2.249551,11.117640,3.090000,1.000000,0.000000,0.000000,5.310276
0.020000,2.260831,11.101125,3.110000,1.000000,0.000000,0.000000,5.312955
0.020000,2.272156,11.084640,3.130000,1.000000,0.000000,0.000000,5.315757
0.020000,2.283528,11.068188,3.150000,1.000000,0.000000,0.000000,5.318683
0.020000,2.294950,11.051770,3.170000,1.000000,0.000000,0.000000,5.321736
0.020000,2.306422,11.035388,3.190000,1.000000,0.000000,0.000000,5.324915
0.020000,2.317948,11.019043,3.210000,1.000000,0.000000,0.000000,5.328222
0.020000,2.329528,11.002737,3.230000,1.000000,0.000000,0.000000,5.331659
0.020000,2.341166,10.986471,3.250000,1.000000,0.000000,0.000000,5.335225
0.020000,2.352863,10.970248,3.270000,1.000000,0.000000,0.000000,5.338924
0.020000,2.364620,10.954069,3.290000,1.000000,0.000000,0.000000,5.342756
0.020000,2.376441,10.937936,3.310000,1.000000,0.000000,0.000000,5.346721
0.020000,2.388327,10.921851,3.330000,1.000000,0.000000,0.000000,5.350823
0.020000,2.400279,10.905816,3.350000,1.000000,0.000000,0.000000,5.355062
0.020000,2.412301,10.889832,3.370000,1.000000,0.000000,0.000000,5.359439
0.020000,2.424393,10.873902,3.390000,1.000000,0.000000,0.000000,5.363956
0.020000,2.436559,10.858027,3.410000,1.000000,0.000000,0.000000,5.368615
0.020000,2.448799,10.842210,3.430000,1.000000,0.000000,0.000000,5.373416
0.020000,2.461117,10.826453,3.450000,1.000000,0.000000,0.000000,5.378361
0.020000,2.473513,10.810758,3.470000,1.000000,0.000000,0.000000,5.383452
0.020000,2.485990,10.795128,3.490000,1.000000,0.000000,0.000000,5.388690
0.020000,2.498550,10.779564,3.510000,1.000000,0.000000,0.000000,5.394076
0.020000,2.511195,10.764068,3.530000,1.000000,0.000000,0.000000,5.399613
0.020000,2.523926,10.748644,3.550000,1.000000,0.000000,0.000000,5.405301
0.020000,2.536747,10.733293,3.570000,1.000000,0.000000,0.000000,5.411141
0.020000,2.549658,10.718019,3.590000,1.000000,0.000000,0.000000,5.417135
0.020000,2.562661,10.702823,3.610000,1.000000,0.000000,0.000000,5.423285
0.020000,2.575759,10.687709,3.630000,1.000000,0.000000,0.000000,5.429591
0.020000,2.588953,10.672678,3.650000,1.000000,0.000000,0.000000,5.436056
0.020000,2.602245,10.657734,3.670000,1.000000,0.000000,0.000000,5.442679
0.020000,2.615637,10.642880,3.690000,1.000000,0.000000,0.000000,5.449462
0.020000,2.629130,10.628118,3.710000,1.000000,0.000000,0.000000,5.456406
0.020000,2.642727,10.613451,3.730000,1.000000,0.000000,0.000000,5.463513
0.020000,2.656429,10.598882,3.750000,1.000000,0.000000,0.000000,5.470782
0.020000,2.670238,10.584414,3.770000,1.000000,0.000000,0.000000,5.478215
0.020000,2.684155,10.570050,3.790000,1.000000,0.000000,0.000000,5.485812
0.020000,2.698182,10.555794,3.810000,1.000000,0.000000,0.000000,5.493573
0.020000,2.712320,10.541648,3.830000,1.000000,0.000000,0.000000,5.501500
0.020000,2.726572,10.527616,3.850000,1.000000,0.000000,0.000000,5.509593
0.020000,2.740937,10.513701,3.870000,1.000000,0.000000,0.000000,5.517850
0.020000,2.755418,10.499906,3.890000,1.000000,0.000000,0.000000,5.526273
0.020000,2.770016,10.486235,3.910000,1.000000,0.000000,0.000000,5.534861
0.020000,2.784732,10.472691,3.930000,1.000000,0.000000,0.000000,5.543614
0.020000,2.799567,10.459277,3.950000,1.000000,0.000000,0.000000,5.552530
0.020000,2.814521,10.445998,3.970000,1.000000,0.000000,0.000000,5.561610
0.020000,2.829597,10.432856,3.990000,1.000000,0.000000,0.000000,5.570851
0.020000,2.844795,10.419855,4.010000,1.000000,0.000000,0.000000,5.580253
0.020000,2.860116,10.406999,4.030000,1.000000,0.000000,0.000000,5.589814
0.020000,2.875559,10.394291,4.050000,1.000000,0.000000,0.000000,5.599533
0.020000,2.891127,10.381735,4.070000,1.000000,0.000000,0.000000,5.609406
0.020000,2.906818,10.369334,4.090000,1.000000,0.000000,0.000000,5.619432
0.020000,2.922634,10.357093,4.110000,1.000000,0.000000,0.000000,5.629608
0.020000,2.938575,10.345014,4.130000,1.000000,0.000000,0.000000,5.639931
0.020000,2.954640,10.333102,4.150000,1.000000,0.000000,0.000000,5.650399
0.020000,2.970830,10.321359,4.170000,1.000000,0.000000,0.000000,5.661006
0.020000,2.987144,10.309791,4.190000,1.000000,0.000000,0.000000,5.671750
0.020000,3.003583,10.298399,4.210000,1.000000,0.000000,0.000000,5.682627
0.020000,3.020145,10.287188,4.230000,1.000000,0.000000,0.000000,5.693631
0.020000,3.036830,10.276160,4.250000,1.000000,0.000000,0.000000,5.704759
0.020000,3.053638,10.265321,4.270000,1.000000,0.000000,0.000000,5.716005
0.020000,3.070567,10.254671,4.290000,1.000000,0.000000,0.000000,5.727364
0.020000,3.087616,10.244216,4.310000,1.000000,0.000000,0.000000,5.738830
0.020000,3.104785,10.233958,4.330000,1.000000,0.000000,0.000000,5.750399
0.020000,3.122071,10.223900,4.350000,1.000000,0.000000,0.000000,5.762062
0.020000,3.139475,10.214044,4.370000,1.000000,0.000000,0.000000,5.773815
0.020000,3.156993,10.204395,4.390000,1.000000,0.000000,0.000000,5.785650
0.020000,3.174625,10.194955,4.410000,1.000000,0.000000,0.000000,5.797561
0.020000,3.192368,10.185726,4.430000,1.000000,0.000000,0.000000,5.809541
0.020000,3.210220,10.176710,4.450000,1.000000,0.000000,0.000000,5.821582
0.020000,3.228181,10.167911,4.470000,1.000000,0.000000,0.000000,5.833678
0.020000,3.246246,10.159330,4.490000,1.000000,0.000000,0.000000,5.845821
0.020000,3.264415,10.150970,4.510000,1.000000,0.000000,0.000000,5.858003
0.020000,3.282684,10.142831,4.530000,1.000000,0.000000,0.000000,5.870217
0.020000,3.301051,10.134917,4.550000,1.000000,0.000000,0.000000,5.882454
0.020000,3.319514,10.127228,4.570000,1.000000,0.000000,0.000000,5.894709
0.020000,3.338070,10.119766,4.590000,1.000000,0.000000,0.000000,5.906972
0.020000,3.356716,10.112533,4.610000,1.000000,0.000000,0.000000,5.919236
0.020000,3.375449,10.105528,4.630000,1.000000,0.000000,0.000000,5.931493
0.020000,3.394266,10.098753,4.650000,1.000000,0.000000,0.000000,5.943736
0.020000,3.413165,10.092209,4.670000,1.000000,0.000000,0.000000,5.955958
0.020000,3.432143,10.085897,4.690000,1.000000,0.000000,0.000000,5.968151
0.020000,3.451196,10.079816,4.710000,1.000000,0.000000,0.000000,5.980308
0.020000,3.470321,10.073966,4.730000,1.000000,0.000000,0.000000,5.992422
0.020000,3.489516,10.068348,4.750000,1.000000,0.000000,0.000000,6.004487
0.020000,3.508776,10.062962,4.770000,1.000000,0.000000,0.000000,6.016494
0.020000,3.528101,10.057806,4.790000,1.000000,0.000000,0.000000,6.028440
0.020000,3.547485,10.052882,4.810000,1.000000,0.000000,0.000000,6.040316
0.020000,3.566926,10.048187,4.830000,1.000000,0.000000,0.000000,6.052118
0.020000,3.586420,10.043721,4.850000,1.000000,0.000000,0.000000,6.063840
0.020000,3.605966,10.039483,4.870000,1.000000,0.000000,0.000000,6.075477
0.020000,3.625560,10.035471,4.890000,1.000000,0.000000,0.000000,6.087023
0.020000,3.645198,10.031686,4.910000,1.000000,0.000000,0.000000,6.098474
0.020000,3.664878,10.028124,4.930000,1.000000,0.000000,0.000000,6.109825
0.020000,3.684598,10.024786,4.950000,1.000000,0.000000,0.000000,6.121072
0.020000,3.704353,10.021668,4.970000,1.000000,0.000000,0.000000,6.132213
0.020000,3.724142,10.018769,4.990000,1.000000,0.000000,0.000000,6.143242
0.020000,3.743961,10.016088,5.010000,1.000000,0.000000,0.000000,6.154157
0.020000,3.763808,10.013621,5.030000,1.000000,0.000000,0.000000,6.164954
0.020000,3.783681,10.011369,5.050000,1.000000,0.000000,0.000000,6.175632
0.020000,3.803576,10.009327,5.070000,1.000000,0.000000,0.000000,6.186188
0.020000,3.823492,10.007494,5.090000,1.000000,0.000000,0.000000,6.196620
0.020000,3.843426,10.005868,5.110000,1.000000,0.000000,0.000000,6.206925
0.020000,3.863375,10.004446,5.130000,1.000000,0.000000,0.000000,6.217103
0.020000,3.883338,10.003226,5.150000,1.000000,0.000000,0.000000,6.227152
0.020000,3.903311,10.002205,5.170000,1.000000,0.000000,0.000000,6.237071
0.020000,3.923294,10.001381,5.190000,1.000000,0.000000,0.000000,6.246859
0.020000,3.943284,10.000751,5.210000,1.000000,0.000000,0.000000,6.256516
0.020000,3.963280,10.000313,5.230000,1.000000,0.000000,0.000000,6.266041
0.020000,3.983278,10.000065,5.250000,1.000000,0.000000,0.000000,6.275434
0.020000,4.003198,10.000001,5.270000,1.000000,0.000000,0.000000,0.000400
0.020000,4.023198,10.000034,5.290000,1.000000,0.000000,0.000000,0.002912
0.020000,4.043198,10.000117,5.310000,1.000000,0.000000,0.000000,0.005444
0.020000,4.063197,10.000252,5.330000,1.000000,0.000000,0.000000,0.007994
0.020000,4.083196,10.000437,5.350000,1.000000,0.000000,0.000000,0.010564
0.020000,4.103195,10.000674,5.370000,1.000000,0.000000,0.000000,0.013154
0.020000,4.123193,10.000963,5.390000,1.000000,0.000000,0.000000,0.015763
0.020000,4.143190,10.001305,5.410000,1.000000,0.000000,0.000000,0.018392
0.020000,4.163186,10.001699,5.430000,1.000000,0.000000,0.000000,0.021041
0.020000,4.183181,10.002147,5.450000,1.000000,0.000000,0.000000,0.023711
0.020000,4.203175,10.002648,5.470000,1.000000,0.000000,0.000000,0.026401
0.020000,4.223167,10.003203,5.490000,1.000000,0.000000,0.000000,0.029112
0.020000,4.243158,10.003812,5.510000,1.000000,0.000000,0.000000,0.031844
0.020000,4.263147,10.004476,5.530000,1.000000,0.000000,0.000000,0.034597
0.020000,4.283134,10.005196,5.550000,1.000000,0.000000,0.000000,0.037371
0.020000,4.303119,10.005971,5.570000,1.000000,0.000000,0.000000,0.040167
0.020000,4.323101,10.006802,5.590000,1.000000,0.000000,0.000000,0.042985
0.020000,4.343082,10.007690,5.610000,1.000000,0.000000,0.000000,0.045825
0.020000,4.363059,10.008635,5.630000,1.000000,0.000000,0.000000,0.048687
0.020000,4.383034,10.009637,5.650000,1.000000,0.000000,0.000000,0.051572
0.020000,4.403006,10.010697,5.670000,1.000000,0.000000,0.000000,0.054479
0.020000,4.422975,10.011815,5.690000,1.000000,0.000000,0.000000,0.057409
0.020000,4.442940,10.012992,5.710000,1.000000,0.000000,0.000000,0.060362
0.020000,4.462902,10.014228,5.730000,1.000000,0.000000,0.000000,0.063339
0.020000,4.482860,10.015524,5.750000,1.000000,0.000000,0.000000,0.066339
0.020000,4.502814,10.016880,5.770000,1.000000,0.000000,0.000000,0.069363
0.020000,4.522764,10.018297,5.790000,1.000000,0.000000,0.000000,0.072412
0.020000,4.542709,10.019774,5.810000,1.000000,0.000000,0.000000,0.075484
0.020000,4.562650,10.021313,5.830000,1.000000,0.000000,0.000000,0.078581
0.020000,4.582585,10.022914,5.850000,1.000000,0.000000,0.000000,0.081703
0.020000,4.602516,10.024578,5.870000,1.000000,0.000000,0.000000,0.084850
0.020000,4.622441,10.026304,5.890000,1.000000,0.000000,0.000000,0.088022
0.020000,4.642361,10.028094,5.910000,1.000000,0.000000,0.000000,0.091219
0.020000,4.662275,10.029948,5.930000,1.000000,0.000000,0.000000,0.094442
0.020000,4.682183,10.031867,5.950000,1.000000,0.000000,0.000000,0.097692
0.020000,4.702084,10.033850,5.970000,1.000000,0.000000,0.000000,0.100967
0.020000,4.721979,10.035899,5.990000,1.000000,0.000000,0.000000,0.104269
0.020000,4.741867,10.038013,6.010000,1.000000,0.000000,0.000000,0.107598
0.020000,4.761748,10.040194,6.030000,1.000000,0.000000,0.000000,0.110953
0.020000,4.781621,10.042443,6.050000,1.000000,0.000000,0.000000,0.114336
0.020000,4.801486,10.044758,6.070000,1.000000,0.000000,0.000000,0.117747
0.020000,4.821344,10.047142,6.090000,1.000000,0.000000,0.000000,0.121185
0.020000,4.841193,10.049594,6.110000,1.000000,0.000000,0.000000,0.124651
0.020000,4.861033,10.052115,6.130000,1.000000,0.000000,0.000000,0.128145
0.020000,4.880865,10.054706,6.150000,1.000000,0.000000,0.000000,0.131668
0.020000,4.900687,10.057367,6.170000,1.000000,0.000000,0.000000,0.135219
0.020000,4.920499,10.060098,6.190000,1.000000,0.000000,0.000000,0.138800
0.020000,4.940302,10.062901,6.210000,1.000000,0.000000,0.000000,0.142410
0.020000,4.960094,10.065776,6.230000,1.000000,0.000000,0.000000,0.146049
0.020000,4.979876,10.068722,6.250000,1.000000,0.000000,0.000000,0.149718
0.020000,4.999647,10.071742,6.270000,1.000000,0.000000,0.000000,0.153417
0.020000,5.019406,10.074835,6.290000,1.000000,0.000000,0.000000,0.157147
0.020000,5.039154,10.078002,6.310000,1.000000,0.000000,0.000000,0.160907
