dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.413755,5.848116,3.220000,1.000000,0.000000,0.000000,1.052588
0.020000,2.423656,5.865493,3.240000,1.000000,0.000000,0.000000,1.053163
0.020000,2.433548,5.882875,3.260000,1.000000,0.000000,0.000000,1.053668
0.020000,2.443432,5.900262,3.280000,1.000000,0.000000,0.000000,1.054103
0.020000,2.453309,5.917653,3.300000,1.000000,0.000000,0.000000,1.054467
0.020000,2.463180,5.935048,3.320000,1.000000,0.000000,0.000000,1.054762
0.020000,2.473046,5.952445,3.340000,1.000000,0.000000,0.000000,1.054987
0.020000,2.482910,5.969843,3.360000,1.000000,0.000000,0.000000,1.055143
0.020000,2.492771,5.987243,3.380000,1.000000,0.000000,0.000000,1.055229
0.020000,2.502631,6.004644,3.400000,1.000000,0.000000,0.000000,1.055245
0.020000,2.512492,6.022044,3.420000,1.000000,0.000000,0.000000,1.055191
0.020000,2.522354,6.039443,3.440000,1.000000,0.000000,0.000000,1.055068
0.020000,2.532219,6.056841,3.460000,1.000000,0.000000,0.000000,1.054876
0.020000,2.542088,6.074236,3.480000,1.000000,0.000000,0.000000,1.054613
0.020000,2.551962,6.091629,3.500000,1.000000,0.000000,0.000000,1.054281
0.020000,2.561843,6.109018,3.520000,1.000000,0.000000,0.000000,1.053879
0.020000,2.571731,6.126403,3.540000,1.000000,0.000000,0.000000,1.053407
0.020000,2.581627,6.143782,3.560000,1.000000,0.000000,0.000000,1.052865
0.020000,2.591534,6.161156,3.580000,1.000000,0.000000,0.000000,1.052253
0.020000,2.601452,6.178524,3.600000,1.000000,0.000000,0.000000,1.051570
0.020000,2.611383,6.195884,3.620000,1.000000,0.000000,0.000000,1.050816
0.020000,2.621327,6.213237,3.640000,1.000000,0.000000,0.000000,1.049992
0.020000,2.631287,6.230581,3.660000,1.000000,0.000000,0.000000,1.049097
0.020000,2.641262,6.247915,3.680000,1.000000,0.000000,0.000000,1.048130
0.020000,2.651255,6.265240,3.700000,1.000000,0.000000,0.000000,1.047092
0.020000,2.661266,6.282554,3.720000,1.000000,0.000000,0.000000,1.045982
0.020000,2.671297,6.299856,3.740000,1.000000,0.000000,0.000000,1.044800
0.020000,2.681349,6.317147,3.760000,1.000000,0.000000,0.000000,1.043545
0.020000,2.691424,6.334424,3.780000,1.000000,0.000000,0.000000,1.042217
0.020000,2.701522,6.351687,3.800000,1.000000,0.000000,0.000000,1.040817
0.020000,2.711645,6.368936,3.820000,1.000000,0.000000,0.000000,1.039342
0.020000,2.721794,6.386170,3.840000,1.000000,0.000000,0.000000,1.037794
0.020000,2.731970,6.403388,3.860000,1.000000,0.000000,0.000000,1.036171
0.020000,2.742175,6.420588,3.880000,1.000000,0.000000,0.000000,1.034474
0.020000,2.752410,6.437771,3.900000,1.000000,0.000000,0.000000,1.032701
0.020000,2.762676,6.454935,3.920000,1.000000,0.000000,0.000000,1.030852
0.020000,2.772974,6.472080,3.940000,1.000000,0.000000,0.000000,1.028927
0.020000,2.783306,6.489205,3.960000,1.000000,0.000000,0.000000,1.026926
0.020000,2.793672,6.506308,3.980000,1.000000,0.000000,0.000000,1.024847
0.020000,2.804075,6.523390,4.000000,1.000000,0.000000,0.000000,1.022690
0.020000,2.814516,6.540449,4.020000,1.000000,0.000000,0.000000,1.020455
0.020000,2.824995,6.557484,4.040000,1.000000,0.000000,0.000000,1.018141
0.020000,2.835514,6.574494,4.060000,1.000000,0.000000,0.000000,1.015748
0.020000,2.846075,6.591478,4.080000,1.000000,0.000000,0.000000,1.013274
0.020000,2.856678,6.608436,4.100000,1.000000,0.000000,0.000000,1.010719
0.020000,2.867325,6.625366,4.120000,1.000000,0.000000,0.000000,1.008083
0.020000,2.878018,6.642268,4.140000,1.000000,0.000000,0.000000,1.005365
0.020000,2.888757,6.659140,4.160000,1.000000,0.000000,0.000000,1.002564
0.020000,2.899544,6.675982,4.180000,1.000000,0.000000,0.000000,0.999679
0.020000,2.910380,6.692792,4.200000,1.000000,0.000000,0.000000,0.996711
0.020000,2.921267,6.709569,4.220000,1.000000,0.000000,0.000000,0.993657
0.020000,2.932206,6.726313,4.240000,1.000000,0.000000,0.000000,0.990518
0.020000,2.943198,6.743021,4.260000,1.000000,0.000000,0.000000,0.987292
0.020000,2.954244,6.759694,4.280000,1.000000,0.000000,0.000000,0.983979
0.020000,2.965347,6.776329,4.300000,1.000000,0.000000,0.000000,0.980578
0.020000,2.976506,6.792926,4.320000,1.000000,0.000000,0.000000,0.977089
0.020000,2.987725,6.809484,4.340000,1.000000,0.000000,0.000000,0.973510
0.020000,2.999003,6.826000,4.360000,1.000000,0.000000,0.000000,0.969841
0.020000,3.010342,6.842475,4.380000,1.000000,0.000000,0.000000,0.966081
0.020000,3.021744,6.858906,4.400000,1.000000,0.000000,0.000000,0.962229
0.020000,3.033210,6.875293,4.420000,1.000000,0.000000,0.000000,0.958284
0.020000,3.044742,6.891634,4.440000,1.000000,0.000000,0.000000,0.954246
0.020000,3.056340,6.907928,4.460000,1.000000,0.000000,0.000000,0.950113
0.020000,3.068006,6.924173,4.480000,1.000000,0.000000,0.000000,0.945885
0.020000,3.079741,6.940368,4.500000,1.000000,0.000000,0.000000,0.941562
0.020000,3.091547,6.956512,4.520000,1.000000,0.000000,0.000000,0.937141
0.020000,3.103426,6.972602,4.540000,1.000000,0.000000,0.000000,0.932623
0.020000,3.115377,6.988639,4.560000,1.000000,0.000000,0.000000,0.928007
